time,replicate,strain,OD,Empty_vector,stress
4,1,YmiC,0.292,Yes,10mM_mg
4,2,YmiC,0.282,Yes,10mM_mg
4,3,YmiC,0.275,Yes,10mM_mg
4,4,YmiC,0.281,Yes,10mM_mg
5,1,PmrR,0.097,No,no_mg
5,2,PmrR,0.094,No,no_mg
5,3,PmrR,0.096,No,no_mg
5,4,PmrR,0.096,No,no_mg
5,1,PmrR,0.095,No,10mM_mg
5,2,PmrR,0.097,No,10mM_mg
5,3,PmrR,0.098,No,10mM_mg
5,4,PmrR,0.096,No,10mM_mg
5,1,YdgU,0.234,No,no_mg
5,2,YdgU,0.242,No,no_mg
5,3,YdgU,0.272,No,no_mg
5,4,YdgU,0.257,No,no_mg
5,1,YdgU,0.45,No,10mM_mg
5,2,YdgU,0.444,No,10mM_mg
5,3,YdgU,0.431,No,10mM_mg
5,4,YdgU,0.459,No,10mM_mg
5,1,YoaI,0.098,No,no_mg
5,2,YoaI,0.096,No,no_mg
5,3,YoaI,0.094,No,no_mg
5,4,YoaI,0.095,No,no_mg
5,1,YoaI,0.094,No,10mM_mg
5,2,YoaI,0.095,No,10mM_mg
5,3,YoaI,0.094,No,10mM_mg
5,4,YoaI,0.095,No,10mM_mg
5,1,YadX,0.305,No,no_mg
5,2,YadX,0.325,No,no_mg
5,3,YadX,0.325,No,no_mg
5,4,YadX,0.252,No,no_mg
5,1,YadX,0.416,No,10mM_mg
5,2,YadX,0.406,No,10mM_mg
5,3,YadX,0.4,No,10mM_mg
5,4,YadX,0.412,No,10mM_mg
5,1,YriB,0.275,No,no_mg
5,2,YriB,0.271,No,no_mg
5,3,YriB,0.276,No,no_mg
5,4,YriB,0.247,No,no_mg
5,1,YriB,0.296,No,10mM_mg
5,2,YriB,0.285,No,10mM_mg
5,3,YriB,0.274,No,10mM_mg
5,4,YriB,0.305,No,10mM_mg
5,1,YmiA,0.108,No,no_mg
5,2,YmiA,0.111,No,no_mg
5,3,YmiA,0.108,No,no_mg
5,4,YmiA,0.109,No,no_mg
5,1,YmiA,0.123,No,10mM_mg
5,2,YmiA,0.115,No,10mM_mg
5,3,YmiA,0.118,No,10mM_mg
5,4,YmiA,0.123,No,10mM_mg
5,1,MgtT,0.264,No,no_mg
5,2,MgtT,0.256,No,no_mg
5,3,MgtT,0.235,No,no_mg
5,4,MgtT,0.224,No,no_mg
5,1,MgtT,0.435,No,10mM_mg
5,2,MgtT,0.43,No,10mM_mg
5,3,MgtT,0.427,No,10mM_mg
5,4,MgtT,0.425,No,10mM_mg
5,1,YmiC,0.354,No,no_mg
5,2,YmiC,0.348,No,no_mg
5,3,YmiC,0.316,No,no_mg
5,4,YmiC,0.289,No,no_mg
5,1,YmiC,0.393,No,10mM_mg
5,2,YmiC,0.396,No,10mM_mg
5,3,YmiC,0.39,No,10mM_mg
5,4,YmiC,0.439,No,10mM_mg
5,1,PmrR,0.288,Yes,no_mg
5,2,PmrR,0.292,Yes,no_mg
5,3,PmrR,0.261,Yes,no_mg
5,4,PmrR,0.257,Yes,no_mg
5,1,PmrR,0.445,Yes,10mM_mg
5,2,PmrR,0.422,Yes,10mM_mg
5,3,PmrR,0.428,Yes,10mM_mg
5,4,PmrR,0.454,Yes,10mM_mg
5,1,YdgU,0.288,Yes,no_mg
5,2,YdgU,0.292,Yes,no_mg
5,3,YdgU,0.261,Yes,no_mg
5,4,YdgU,0.257,Yes,no_mg
5,1,YdgU,0.445,Yes,10mM_mg
5,2,YdgU,0.422,Yes,10mM_mg
5,3,YdgU,0.428,Yes,10mM_mg
5,4,YdgU,0.454,Yes,10mM_mg
5,1,YoaI,0.288,Yes,no_mg
5,2,YoaI,0.292,Yes,no_mg
5,3,YoaI,0.261,Yes,no_mg
5,4,YoaI,0.257,Yes,no_mg
5,1,YoaI,0.445,Yes,10mM_mg
5,2,YoaI,0.422,Yes,10mM_mg
5,3,YoaI,0.428,Yes,10mM_mg
5,4,YoaI,0.454,Yes,10mM_mg
5,1,YadX,0.288,Yes,no_mg
5,2,YadX,0.292,Yes,no_mg
5,3,YadX,0.261,Yes,no_mg
5,4,YadX,0.257,Yes,no_mg
5,1,YadX,0.445,Yes,10mM_mg
5,2,YadX,0.422,Yes,10mM_mg
5,3,YadX,0.428,Yes,10mM_mg
5,4,YadX,0.454,Yes,10mM_mg
5,1,YriB,0.288,Yes,no_mg
5,2,YriB,0.292,Yes,no_mg
5,3,YriB,0.261,Yes,no_mg
5,4,YriB,0.257,Yes,no_mg
5,1,YriB,0.445,Yes,10mM_mg
5,2,YriB,0.422,Yes,10mM_mg
5,3,YriB,0.428,Yes,10mM_mg
5,4,YriB,0.454,Yes,10mM_mg
5,1,YmiA,0.288,Yes,no_mg
5,2,YmiA,0.292,Yes,no_mg
5,3,YmiA,0.261,Yes,no_mg
5,4,YmiA,0.257,Yes,no_mg
5,1,YmiA,0.445,Yes,10mM_mg
5,2,YmiA,0.422,Yes,10mM_mg
5,3,YmiA,0.428,Yes,10mM_mg
5,4,YmiA,0.454,Yes,10mM_mg
5,1,MgtT,0.288,Yes,no_mg
5,2,MgtT,0.292,Yes,no_mg
5,3,MgtT,0.261,Yes,no_mg
5,4,MgtT,0.257,Yes,no_mg
5,1,MgtT,0.445,Yes,10mM_mg
5,2,MgtT,0.422,Yes,10mM_mg
5,3,MgtT,0.428,Yes,10mM_mg
5,4,MgtT,0.454,Yes,10mM_mg
5,1,YmiC,0.288,Yes,no_mg
5,2,YmiC,0.292,Yes,no_mg
5,3,YmiC,0.261,Yes,no_mg
5,4,YmiC,0.257,Yes,no_mg
5,1,YmiC,0.445,Yes,10mM_mg
5,2,YmiC,0.422,Yes,10mM_mg
5,3,YmiC,0.428,Yes,10mM_mg
5,4,YmiC,0.454,Yes,10mM_mg
6,1,PmrR,0.097,No,no_mg
6,2,PmrR,0.094,No,no_mg
6,3,PmrR,0.096,No,no_mg
6,4,PmrR,0.096,No,no_mg
6,1,PmrR,0.095,No,10mM_mg
6,2,PmrR,0.096,No,10mM_mg
6,3,PmrR,0.098,No,10mM_mg
6,4,PmrR,0.096,No,10mM_mg
6,1,YdgU,0.25,No,no_mg
6,2,YdgU,0.258,No,no_mg
6,3,YdgU,0.303,No,no_mg
6,4,YdgU,0.292,No,no_mg
6,1,YdgU,0.707,No,10mM_mg
6,2,YdgU,0.705,No,10mM_mg
6,3,YdgU,0.703,No,10mM_mg
6,4,YdgU,0.725,No,10mM_mg
6,1,YoaI,0.097,No,no_mg
6,2,YoaI,0.096,No,no_mg
6,3,YoaI,0.094,No,no_mg
6,4,YoaI,0.095,No,no_mg
6,1,YoaI,0.094,No,10mM_mg
6,2,YoaI,0.095,No,10mM_mg
6,3,YoaI,0.094,No,10mM_mg
6,4,YoaI,0.095,No,10mM_mg
6,1,YadX,0.357,No,no_mg
6,2,YadX,0.372,No,no_mg
6,3,YadX,0.365,No,no_mg
6,4,YadX,0.279,No,no_mg
6,1,YadX,0.697,No,10mM_mg
6,2,YadX,0.689,No,10mM_mg
6,3,YadX,0.699,No,10mM_mg
6,4,YadX,0.685,No,10mM_mg
6,1,YriB,0.33,No,no_mg
6,2,YriB,0.34,No,no_mg
6,3,YriB,0.314,No,no_mg
6,4,YriB,0.264,No,no_mg
6,1,YriB,0.467,No,10mM_mg
6,2,YriB,0.433,No,10mM_mg
6,3,YriB,0.412,No,10mM_mg
6,4,YriB,0.421,No,10mM_mg
6,1,YmiA,0.105,No,no_mg
6,2,YmiA,0.107,No,no_mg
6,3,YmiA,0.106,No,no_mg
6,4,YmiA,0.107,No,no_mg
6,1,YmiA,0.12,No,10mM_mg
6,2,YmiA,0.111,No,10mM_mg
6,3,YmiA,0.115,No,10mM_mg
6,4,YmiA,0.117,No,10mM_mg
6,1,MgtT,0.287,No,no_mg
6,2,MgtT,0.284,No,no_mg
6,3,MgtT,0.263,No,no_mg
6,4,MgtT,0.244,No,no_mg
6,1,MgtT,0.636,No,10mM_mg
6,2,MgtT,0.649,No,10mM_mg
6,3,MgtT,0.653,No,10mM_mg
6,4,MgtT,0.636,No,10mM_mg
6,1,YmiC,0.39,No,no_mg
6,2,YmiC,0.407,No,no_mg
6,3,YmiC,0.362,No,no_mg
6,4,YmiC,0.323,No,no_mg
6,1,YmiC,0.636,No,10mM_mg
6,2,YmiC,0.601,No,10mM_mg
6,3,YmiC,0.669,No,10mM_mg
6,4,YmiC,0.678,No,10mM_mg
6,1,PmrR,0.316,Yes,no_mg
6,2,PmrR,0.326,Yes,no_mg
6,3,PmrR,0.292,Yes,no_mg
6,4,PmrR,0.288,Yes,no_mg
6,1,PmrR,0.723,Yes,10mM_mg
6,2,PmrR,0.698,Yes,10mM_mg
6,3,PmrR,0.715,Yes,10mM_mg
6,4,PmrR,0.724,Yes,10mM_mg
6,1,YdgU,0.316,Yes,no_mg
6,2,YdgU,0.326,Yes,no_mg
6,3,YdgU,0.292,Yes,no_mg
6,4,YdgU,0.288,Yes,no_mg
6,1,YdgU,0.723,Yes,10mM_mg
6,2,YdgU,0.698,Yes,10mM_mg
6,3,YdgU,0.715,Yes,10mM_mg
6,4,YdgU,0.724,Yes,10mM_mg
6,1,YoaI,0.316,Yes,no_mg
6,2,YoaI,0.326,Yes,no_mg
6,3,YoaI,0.292,Yes,no_mg
6,4,YoaI,0.288,Yes,no_mg
6,1,YoaI,0.723,Yes,10mM_mg
6,2,YoaI,0.698,Yes,10mM_mg
6,3,YoaI,0.715,Yes,10mM_mg
6,4,YoaI,0.724,Yes,10mM_mg
6,1,YadX,0.316,Yes,no_mg
6,2,YadX,0.326,Yes,no_mg
6,3,YadX,0.292,Yes,no_mg
6,4,YadX,0.288,Yes,no_mg
6,1,YadX,0.723,Yes,10mM_mg
6,2,YadX,0.698,Yes,10mM_mg
6,3,YadX,0.715,Yes,10mM_mg
6,4,YadX,0.724,Yes,10mM_mg
6,1,YriB,0.316,Yes,no_mg
6,2,YriB,0.326,Yes,no_mg
6,3,YriB,0.292,Yes,no_mg
6,4,YriB,0.288,Yes,no_mg
6,1,YriB,0.723,Yes,10mM_mg
6,2,YriB,0.698,Yes,10mM_mg
6,3,YriB,0.715,Yes,10mM_mg
6,4,YriB,0.724,Yes,10mM_mg
6,1,YmiA,0.316,Yes,no_mg
6,2,YmiA,0.326,Yes,no_mg
6,3,YmiA,0.292,Yes,no_mg
6,4,YmiA,0.288,Yes,no_mg
6,1,YmiA,0.723,Yes,10mM_mg
6,2,YmiA,0.698,Yes,10mM_mg
6,3,YmiA,0.715,Yes,10mM_mg
6,4,YmiA,0.724,Yes,10mM_mg
6,1,MgtT,0.316,Yes,no_mg
6,2,MgtT,0.326,Yes,no_mg
6,3,MgtT,0.292,Yes,no_mg
6,4,MgtT,0.288,Yes,no_mg
6,1,MgtT,0.723,Yes,10mM_mg
6,2,MgtT,0.698,Yes,10mM_mg
6,3,MgtT,0.715,Yes,10mM_mg
6,4,MgtT,0.724,Yes,10mM_mg
6,1,YmiC,0.316,Yes,no_mg
6,2,YmiC,0.326,Yes,no_mg
6,3,YmiC,0.292,Yes,no_mg
6,4,YmiC,0.288,Yes,no_mg
6,1,YmiC,0.723,Yes,10mM_mg
6,2,YmiC,0.698,Yes,10mM_mg
6,3,YmiC,0.715,Yes,10mM_mg
6,4,YmiC,0.724,Yes,10mM_mg
7,1,PmrR,0.097,No,no_mg
7,2,PmrR,0.094,No,no_mg
7,3,PmrR,0.096,No,no_mg
7,4,PmrR,0.096,No,no_mg
7,1,PmrR,0.095,No,10mM_mg
7,2,PmrR,0.096,No,10mM_mg
7,3,PmrR,0.098,No,10mM_mg
7,4,PmrR,0.096,No,10mM_mg
7,1,YdgU,0.27,No,no_mg
7,2,YdgU,0.274,No,no_mg
7,3,YdgU,0.331,No,no_mg
7,4,YdgU,0.326,No,no_mg
7,1,YdgU,0.806,No,10mM_mg
7,2,YdgU,0.805,No,10mM_mg
7,3,YdgU,0.791,No,10mM_mg
7,4,YdgU,0.797,No,10mM_mg
7,1,YoaI,0.097,No,no_mg
7,2,YoaI,0.096,No,no_mg
7,3,YoaI,0.094,No,no_mg
7,4,YoaI,0.095,No,no_mg
7,1,YoaI,0.095,No,10mM_mg
7,2,YoaI,0.096,No,10mM_mg
7,3,YoaI,0.095,No,10mM_mg
7,4,YoaI,0.095,No,10mM_mg
7,1,YadX,0.398,No,no_mg
7,2,YadX,0.409,No,no_mg
7,3,YadX,0.415,No,no_mg
7,4,YadX,0.301,No,no_mg
7,1,YadX,0.76,No,10mM_mg
7,2,YadX,0.76,No,10mM_mg
7,3,YadX,0.758,No,10mM_mg
7,4,YadX,0.751,No,10mM_mg
7,1,YriB,0.378,No,no_mg
7,2,YriB,0.382,No,no_mg
7,3,YriB,0.341,No,no_mg
7,4,YriB,0.307,No,no_mg
7,1,YriB,0.703,No,10mM_mg
7,2,YriB,0.706,No,10mM_mg
7,3,YriB,0.683,No,10mM_mg
7,4,YriB,0.7,No,10mM_mg
7,1,YmiA,0.106,No,no_mg
7,2,YmiA,0.11,No,no_mg
7,3,YmiA,0.11,No,no_mg
7,4,YmiA,0.111,No,no_mg
7,1,YmiA,0.116,No,10mM_mg
7,2,YmiA,0.11,No,10mM_mg
7,3,YmiA,0.112,No,10mM_mg
7,4,YmiA,0.114,No,10mM_mg
7,1,MgtT,0.312,No,no_mg
7,2,MgtT,0.301,No,no_mg
7,3,MgtT,0.293,No,no_mg
7,4,MgtT,0.254,No,no_mg
7,1,MgtT,0.711,No,10mM_mg
7,2,MgtT,0.718,No,10mM_mg
7,3,MgtT,0.714,No,10mM_mg
7,4,MgtT,0.677,No,10mM_mg
7,1,YmiC,0.404,No,no_mg
7,2,YmiC,0.433,No,no_mg
7,3,YmiC,0.398,No,no_mg
7,4,YmiC,0.353,No,no_mg
7,1,YmiC,0.783,No,10mM_mg
7,2,YmiC,0.753,No,10mM_mg
7,3,YmiC,0.794,No,10mM_mg
7,4,YmiC,0.754,No,10mM_mg
7,1,PmrR,0.334,Yes,no_mg
7,2,PmrR,0.351,Yes,no_mg
7,3,PmrR,0.331,Yes,no_mg
7,4,PmrR,0.323,Yes,no_mg
7,1,PmrR,0.775,Yes,10mM_mg
7,2,PmrR,0.745,Yes,10mM_mg
7,3,PmrR,0.759,Yes,10mM_mg
7,4,PmrR,0.786,Yes,10mM_mg
7,1,YdgU,0.334,Yes,no_mg
7,2,YdgU,0.351,Yes,no_mg
7,3,YdgU,0.331,Yes,no_mg
7,4,YdgU,0.323,Yes,no_mg
7,1,YdgU,0.775,Yes,10mM_mg
7,2,YdgU,0.745,Yes,10mM_mg
7,3,YdgU,0.759,Yes,10mM_mg
7,4,YdgU,0.786,Yes,10mM_mg
7,1,YoaI,0.334,Yes,no_mg
7,2,YoaI,0.351,Yes,no_mg
7,3,YoaI,0.331,Yes,no_mg
7,4,YoaI,0.323,Yes,no_mg
7,1,YoaI,0.775,Yes,10mM_mg
7,2,YoaI,0.745,Yes,10mM_mg
7,3,YoaI,0.759,Yes,10mM_mg
7,4,YoaI,0.786,Yes,10mM_mg
7,1,YadX,0.334,Yes,no_mg
7,2,YadX,0.351,Yes,no_mg
7,3,YadX,0.331,Yes,no_mg
7,4,YadX,0.323,Yes,no_mg
7,1,YadX,0.775,Yes,10mM_mg
7,2,YadX,0.745,Yes,10mM_mg
7,3,YadX,0.759,Yes,10mM_mg
7,4,YadX,0.786,Yes,10mM_mg
7,1,YriB,0.334,Yes,no_mg
7,2,YriB,0.351,Yes,no_mg
7,3,YriB,0.331,Yes,no_mg
7,4,YriB,0.323,Yes,no_mg
7,1,YriB,0.775,Yes,10mM_mg
7,2,YriB,0.745,Yes,10mM_mg
7,3,YriB,0.759,Yes,10mM_mg
7,4,YriB,0.786,Yes,10mM_mg
7,1,YmiA,0.334,Yes,no_mg
7,2,YmiA,0.351,Yes,no_mg
7,3,YmiA,0.331,Yes,no_mg
7,4,YmiA,0.323,Yes,no_mg
7,1,YmiA,0.775,Yes,10mM_mg
7,2,YmiA,0.745,Yes,10mM_mg
7,3,YmiA,0.759,Yes,10mM_mg
7,4,YmiA,0.786,Yes,10mM_mg
7,1,MgtT,0.334,Yes,no_mg
7,2,MgtT,0.351,Yes,no_mg
7,3,MgtT,0.331,Yes,no_mg
7,4,MgtT,0.323,Yes,no_mg
7,1,MgtT,0.775,Yes,10mM_mg
7,2,MgtT,0.745,Yes,10mM_mg
7,3,MgtT,0.759,Yes,10mM_mg
7,4,MgtT,0.786,Yes,10mM_mg
7,1,YmiC,0.334,Yes,no_mg
7,2,YmiC,0.351,Yes,no_mg
7,3,YmiC,0.331,Yes,no_mg
7,4,YmiC,0.323,Yes,no_mg
7,1,YmiC,0.775,Yes,10mM_mg
7,2,YmiC,0.745,Yes,10mM_mg
7,3,YmiC,0.759,Yes,10mM_mg
7,4,YmiC,0.786,Yes,10mM_mg
8,1,PmrR,0.097,No,no_mg
8,2,PmrR,0.094,No,no_mg
8,3,PmrR,0.096,No,no_mg
8,4,PmrR,0.096,No,no_mg
8,1,PmrR,0.095,No,10mM_mg
8,2,PmrR,0.096,No,10mM_mg
8,3,PmrR,0.097,No,10mM_mg
8,4,PmrR,0.096,No,10mM_mg
8,1,YdgU,0.288,No,no_mg
8,2,YdgU,0.281,No,no_mg
8,3,YdgU,0.35,No,no_mg
8,4,YdgU,0.356,No,no_mg
8,1,YdgU,0.901,No,10mM_mg
8,2,YdgU,0.906,No,10mM_mg
8,3,YdgU,0.903,No,10mM_mg
8,4,YdgU,0.915,No,10mM_mg
8,1,YoaI,0.097,No,no_mg
8,2,YoaI,0.096,No,no_mg
8,3,YoaI,0.094,No,no_mg
8,4,YoaI,0.094,No,no_mg
8,1,YoaI,0.096,No,10mM_mg
8,2,YoaI,0.097,No,10mM_mg
8,3,YoaI,0.095,No,10mM_mg
8,4,YoaI,0.095,No,10mM_mg
8,1,YadX,0.435,No,no_mg
8,2,YadX,0.442,No,no_mg
8,3,YadX,0.465,No,no_mg
8,4,YadX,0.338,No,no_mg
8,1,YadX,0.837,No,10mM_mg
8,2,YadX,0.831,No,10mM_mg
8,3,YadX,0.823,No,10mM_mg
8,4,YadX,0.785,No,10mM_mg
8,1,YriB,0.432,No,no_mg
8,2,YriB,0.419,No,no_mg
8,3,YriB,0.395,No,no_mg
8,4,YriB,0.384,No,no_mg
8,1,YriB,0.809,No,10mM_mg
8,2,YriB,0.805,No,10mM_mg
8,3,YriB,0.795,No,10mM_mg
8,4,YriB,0.804,No,10mM_mg
8,1,YmiA,0.112,No,no_mg
8,2,YmiA,0.114,No,no_mg
8,3,YmiA,0.117,No,no_mg
8,4,YmiA,0.115,No,no_mg
8,1,YmiA,0.114,No,10mM_mg
8,2,YmiA,0.109,No,10mM_mg
8,3,YmiA,0.112,No,10mM_mg
8,4,YmiA,0.113,No,10mM_mg
8,1,MgtT,0.36,No,no_mg
8,2,MgtT,0.338,No,no_mg
8,3,MgtT,0.341,No,no_mg
8,4,MgtT,0.262,No,no_mg
8,1,MgtT,0.806,No,10mM_mg
8,2,MgtT,0.808,No,10mM_mg
8,3,MgtT,0.791,No,10mM_mg
8,4,MgtT,0.744,No,10mM_mg
8,1,YmiC,0.494,No,no_mg
8,2,YmiC,0.481,No,no_mg
8,3,YmiC,0.455,No,no_mg
8,4,YmiC,0.423,No,no_mg
8,1,YmiC,0.865,No,10mM_mg
8,2,YmiC,0.859,No,10mM_mg
8,3,YmiC,0.842,No,10mM_mg
8,4,YmiC,0.781,No,10mM_mg
8,1,PmrR,0.402,Yes,no_mg
8,2,PmrR,0.387,Yes,no_mg
8,3,PmrR,0.371,Yes,no_mg
8,4,PmrR,0.364,Yes,no_mg
8,1,PmrR,0.889,Yes,10mM_mg
8,2,PmrR,0.877,Yes,10mM_mg
8,3,PmrR,0.865,Yes,10mM_mg
8,4,PmrR,0.901,Yes,10mM_mg
8,1,YdgU,0.402,Yes,no_mg
8,2,YdgU,0.387,Yes,no_mg
8,3,YdgU,0.371,Yes,no_mg
8,4,YdgU,0.364,Yes,no_mg
8,1,YdgU,0.889,Yes,10mM_mg
8,2,YdgU,0.877,Yes,10mM_mg
8,3,YdgU,0.865,Yes,10mM_mg
8,4,YdgU,0.901,Yes,10mM_mg
8,1,YoaI,0.402,Yes,no_mg
8,2,YoaI,0.387,Yes,no_mg
8,3,YoaI,0.371,Yes,no_mg
8,4,YoaI,0.364,Yes,no_mg
8,1,YoaI,0.889,Yes,10mM_mg
8,2,YoaI,0.877,Yes,10mM_mg
8,3,YoaI,0.865,Yes,10mM_mg
8,4,YoaI,0.901,Yes,10mM_mg
8,1,YadX,0.402,Yes,no_mg
8,2,YadX,0.387,Yes,no_mg
8,3,YadX,0.371,Yes,no_mg
8,4,YadX,0.364,Yes,no_mg
8,1,YadX,0.889,Yes,10mM_mg
8,2,YadX,0.877,Yes,10mM_mg
8,3,YadX,0.865,Yes,10mM_mg
8,4,YadX,0.901,Yes,10mM_mg
8,1,YriB,0.402,Yes,no_mg
8,2,YriB,0.387,Yes,no_mg
8,3,YriB,0.371,Yes,no_mg
8,4,YriB,0.364,Yes,no_mg
8,1,YriB,0.889,Yes,10mM_mg
8,2,YriB,0.877,Yes,10mM_mg
8,3,YriB,0.865,Yes,10mM_mg
8,4,YriB,0.901,Yes,10mM_mg
8,1,YmiA,0.402,Yes,no_mg
8,2,YmiA,0.387,Yes,no_mg
8,3,YmiA,0.371,Yes,no_mg
8,4,YmiA,0.364,Yes,no_mg
8,1,YmiA,0.889,Yes,10mM_mg
8,2,YmiA,0.877,Yes,10mM_mg
8,3,YmiA,0.865,Yes,10mM_mg
8,4,YmiA,0.901,Yes,10mM_mg
8,1,MgtT,0.402,Yes,no_mg
8,2,MgtT,0.387,Yes,no_mg
8,3,MgtT,0.371,Yes,no_mg
8,4,MgtT,0.364,Yes,no_mg
8,1,MgtT,0.889,Yes,10mM_mg
8,2,MgtT,0.877,Yes,10mM_mg
8,3,MgtT,0.865,Yes,10mM_mg
8,4,MgtT,0.901,Yes,10mM_mg
8,1,YmiC,0.402,Yes,no_mg
8,2,YmiC,0.387,Yes,no_mg
8,3,YmiC,0.371,Yes,no_mg
8,4,YmiC,0.364,Yes,no_mg
8,1,YmiC,0.889,Yes,10mM_mg
8,2,YmiC,0.877,Yes,10mM_mg
8,3,YmiC,0.865,Yes,10mM_mg
8,4,YmiC,0.901,Yes,10mM_mg
9,1,PmrR,0.097,No,no_mg
9,2,PmrR,0.095,No,no_mg
9,3,PmrR,0.096,No,no_mg
9,4,PmrR,0.097,No,no_mg
9,1,PmrR,0.096,No,10mM_mg
9,2,PmrR,0.097,No,10mM_mg
9,3,PmrR,0.098,No,10mM_mg
9,4,PmrR,0.096,No,10mM_mg
9,1,YdgU,0.306,No,no_mg
9,2,YdgU,0.295,No,no_mg
9,3,YdgU,0.333,No,no_mg
9,4,YdgU,0.362,No,no_mg
9,1,YdgU,0.979,No,10mM_mg
9,2,YdgU,0.997,No,10mM_mg
9,3,YdgU,0.998,No,10mM_mg
9,4,YdgU,1.016,No,10mM_mg
9,1,YoaI,0.097,No,no_mg
9,2,YoaI,0.096,No,no_mg
9,3,YoaI,0.094,No,no_mg
9,4,YoaI,0.094,No,no_mg
9,1,YoaI,0.101,No,10mM_mg
9,2,YoaI,0.099,No,10mM_mg
9,3,YoaI,0.099,No,10mM_mg
9,4,YoaI,0.097,No,10mM_mg
9,1,YadX,0.475,No,no_mg
9,2,YadX,0.465,No,no_mg
9,3,YadX,0.482,No,no_mg
9,4,YadX,0.397,No,no_mg
9,1,YadX,0.951,No,10mM_mg
9,2,YadX,0.934,No,10mM_mg
9,3,YadX,0.91,No,10mM_mg
9,4,YadX,0.882,No,10mM_mg
9,1,YriB,0.477,No,no_mg
9,2,YriB,0.457,No,no_mg
9,3,YriB,0.435,No,no_mg
9,4,YriB,0.436,No,no_mg
9,1,YriB,0.916,No,10mM_mg
9,2,YriB,0.906,No,10mM_mg
9,3,YriB,0.891,No,10mM_mg
9,4,YriB,0.928,No,10mM_mg
9,1,YmiA,0.119,No,no_mg
9,2,YmiA,0.118,No,no_mg
9,3,YmiA,0.124,No,no_mg
9,4,YmiA,0.122,No,no_mg
9,1,YmiA,0.114,No,10mM_mg
9,2,YmiA,0.111,No,10mM_mg
9,3,YmiA,0.114,No,10mM_mg
9,4,YmiA,0.116,No,10mM_mg
9,1,MgtT,0.416,No,no_mg
9,2,MgtT,0.39,No,no_mg
9,3,MgtT,0.423,No,no_mg
9,4,MgtT,0.292,No,no_mg
9,1,MgtT,0.897,No,10mM_mg
9,2,MgtT,0.925,No,10mM_mg
9,3,MgtT,0.9,No,10mM_mg
9,4,MgtT,0.86,No,10mM_mg
9,1,YmiC,0.507,No,no_mg
9,2,YmiC,0.527,No,no_mg
9,3,YmiC,0.495,No,no_mg
9,4,YmiC,0.462,No,no_mg
9,1,YmiC,0.937,No,10mM_mg
9,2,YmiC,0.929,No,10mM_mg
9,3,YmiC,0.899,No,10mM_mg
9,4,YmiC,0.834,No,10mM_mg
9,1,PmrR,0.486,Yes,no_mg
9,2,PmrR,0.454,Yes,no_mg
9,3,PmrR,0.43,Yes,no_mg
9,4,PmrR,0.426,Yes,no_mg
9,1,PmrR,1.016,Yes,10mM_mg
9,2,PmrR,0.986,Yes,10mM_mg
9,3,PmrR,0.997,Yes,10mM_mg
9,4,PmrR,1.047,Yes,10mM_mg
9,1,YdgU,0.486,Yes,no_mg
9,2,YdgU,0.454,Yes,no_mg
9,3,YdgU,0.43,Yes,no_mg
9,4,YdgU,0.426,Yes,no_mg
9,1,YdgU,1.016,Yes,10mM_mg
9,2,YdgU,0.986,Yes,10mM_mg
9,3,YdgU,0.997,Yes,10mM_mg
9,4,YdgU,1.047,Yes,10mM_mg
9,1,YoaI,0.486,Yes,no_mg
9,2,YoaI,0.454,Yes,no_mg
9,3,YoaI,0.43,Yes,no_mg
9,4,YoaI,0.426,Yes,no_mg
9,1,YoaI,1.016,Yes,10mM_mg
9,2,YoaI,0.986,Yes,10mM_mg
9,3,YoaI,0.997,Yes,10mM_mg
9,4,YoaI,1.047,Yes,10mM_mg
9,1,YadX,0.486,Yes,no_mg
9,2,YadX,0.454,Yes,no_mg
9,3,YadX,0.43,Yes,no_mg
9,4,YadX,0.426,Yes,no_mg
9,1,YadX,1.016,Yes,10mM_mg
9,2,YadX,0.986,Yes,10mM_mg
9,3,YadX,0.997,Yes,10mM_mg
9,4,YadX,1.047,Yes,10mM_mg
9,1,YriB,0.486,Yes,no_mg
9,2,YriB,0.454,Yes,no_mg
9,3,YriB,0.43,Yes,no_mg
9,4,YriB,0.426,Yes,no_mg
9,1,YriB,1.016,Yes,10mM_mg
9,2,YriB,0.986,Yes,10mM_mg
9,3,YriB,0.997,Yes,10mM_mg
9,4,YriB,1.047,Yes,10mM_mg
9,1,YmiA,0.486,Yes,no_mg
9,2,YmiA,0.454,Yes,no_mg
9,3,YmiA,0.43,Yes,no_mg
9,4,YmiA,0.426,Yes,no_mg
9,1,YmiA,1.016,Yes,10mM_mg
9,2,YmiA,0.986,Yes,10mM_mg
9,3,YmiA,0.997,Yes,10mM_mg
9,4,YmiA,1.047,Yes,10mM_mg
9,1,MgtT,0.486,Yes,no_mg
9,2,MgtT,0.454,Yes,no_mg
9,3,MgtT,0.43,Yes,no_mg
9,4,MgtT,0.426,Yes,no_mg
9,1,MgtT,1.016,Yes,10mM_mg
9,2,MgtT,0.986,Yes,10mM_mg
9,3,MgtT,0.997,Yes,10mM_mg
9,4,MgtT,1.047,Yes,10mM_mg
9,1,YmiC,0.486,Yes,no_mg
9,2,YmiC,0.454,Yes,no_mg
9,3,YmiC,0.43,Yes,no_mg
9,4,YmiC,0.426,Yes,no_mg
9,1,YmiC,1.016,Yes,10mM_mg
9,2,YmiC,0.986,Yes,10mM_mg
